Country,EdLevel,YearsCodePro,Salary
4,2,5.0,48190.0
1,0,4.0,22316.0
16,1,4.0,100000.0
15,1,0.5,29793.0
16,0,25.0,200000.0
12,2,15.0,114586.0
16,2,8.0,94000.0
16,0,4.0,105000.0
5,3,19.0,91026.0
16,0,2.0,73000.0
16,2,12.0,165000.0
8,0,2.0,29985.0
5,2,12.0,77104.0
16,0,8.0,160000.0
16,0,9.0,160000.0
15,0,10.0,99311.0
5,2,19.0,104948.0
2,0,7.0,81787.0
8,0,25.0,48190.0
16,3,3.0,44611.0
12,2,8.0,59970.0
16,0,15.0,155000.0
2,2,12.0,81787.0
2,0,15.0,141268.0
16,0,12.0,150000.0
16,0,3.0,80000.0
1,0,4.0,13390.0
16,0,7.0,146500.0
2,3,8.0,106323.0
2,2,7.0,96657.0
16,1,30.0,115000.0
7,2,3.0,112257.0
2,0,1.0,22305.0
16,0,10.0,100000.0
15,1,23.0,163862.0
16,0,7.0,130000.0
16,0,5.0,125000.0
8,2,2.0,20740.0
5,3,10.0,47976.0
2,1,24.0,111527.0
8,2,9.0,74963.0
16,1,4.0,190000.0
15,0,37.0,161380.0
13,0,4.0,59892.0
16,0,20.0,90000.0
4,2,14.0,57828.0
1,3,12.0,54777.0
16,0,6.0,90000.0
5,0,15.0,144571.0
16,0,24.0,165000.0
16,1,12.0,220000.0
16,0,6.0,200000.0
16,3,6.0,66560.0
16,3,2.0,167000.0
16,2,4.0,135000.0
5,2,5.0,117798.0
16,0,2.0,105000.0
16,2,1.0,100000.0
2,3,3.0,84017.0
16,0,21.0,207000.0
16,0,7.0,180000.0
16,0,5.0,230000.0
8,2,10.0,47119.0
16,0,6.0,108000.0
8,3,17.0,41765.0
15,3,3.0,47173.0
10,0,11.0,108736.0
9,3,15.0,53545.0
16,0,0.5,83000.0
16,0,9.0,180000.0
16,0,1.0,80300.0
1,0,5.0,36518.0
16,2,7.0,98000.0
15,0,14.0,49655.0
12,1,10.0,46049.0
16,0,3.0,52500.0
16,0,20.0,120000.0
9,1,24.0,96381.0
2,0,13.0,133833.0
16,1,25.0,120000.0
11,3,17.0,119631.0
2,1,21.0,81043.0
16,0,5.0,235000.0
4,3,24.0,165324.0
16,2,17.0,250000.0
2,0,3.0,194801.0
16,0,33.0,100000.0
3,2,7.0,100649.0
16,1,21.0,130000.0
16,0,21.0,162000.0
16,2,7.0,226839.0
9,0,18.0,80317.0
15,2,7.0,99311.0
2,0,10.0,74351.0
16,0,10.0,150000.0
16,2,15.0,160000.0
16,0,0.5,78000.0
5,2,16.0,80317.0
16,1,9.0,165000.0
16,0,15.0,170000.0
16,1,25.0,250000.0
5,3,0.5,64254.0
1,3,13.0,121726.0
16,1,22.0,175000.0
15,0,23.0,105517.0
0,0,27.0,118987.0
16,0,23.0,165000.0
16,0,2.0,72000.0
5,2,20.0,77104.0
2,1,1.0,48328.0
2,3,3.0,44611.0
9,0,10.0,123153.0
16,0,2.0,90000.0
16,0,15.0,110000.0
16,2,4.0,130000.0
16,0,7.0,109000.0
16,0,6.0,125000.0
15,0,40.0,74483.0
15,2,3.0,186207.0
5,1,32.0,91026.0
16,1,14.0,192000.0
16,0,9.0,165000.0
16,0,5.0,90000.0
0,0,8.0,99156.0
16,0,8.0,170000.0
13,2,3.0,55285.0
2,0,3.0,37176.0
16,0,22.0,125000.0
16,0,3.0,212000.0
13,1,5.0,38699.0
15,0,9.0,72000.0
1,0,15.0,40575.0
16,0,24.0,191000.0
16,0,8.0,210000.0
5,1,12.0,48190.0
5,3,7.0,42407.0
16,0,10.0,125000.0
2,2,6.0,108553.0
16,3,7.0,155000.0
16,0,3.0,100000.0
0,1,5.0,112377.0
16,0,5.0,150000.0
16,3,9.0,165000.0
13,2,13.0,57128.0
2,0,10.0,148703.0
12,0,0.5,16063.0
11,0,6.0,83742.0
2,0,17.0,59481.0
8,1,2.0,31806.0
5,2,15.0,107090.0
16,2,10.0,230000.0
16,0,6.0,136500.0
1,2,22.0,30431.0
16,2,10.0,150000.0
16,1,39.0,165000.0
13,1,8.0,58971.0
16,0,8.0,165000.0
16,0,2.0,85000.0
4,2,3.0,58899.0
9,3,17.0,102806.0
15,0,7.0,63310.0
16,0,22.0,145000.0
0,2,20.0,66104.0
5,0,8.0,74963.0
8,1,20.0,48190.0
12,1,16.0,64254.0
9,2,7.0,29985.0
16,0,18.0,170000.0
16,0,12.0,114000.0
16,0,5.0,130000.0
16,0,4.0,85000.0
15,2,6.0,161380.0
1,0,20.0,44633.0
16,1,10.0,92000.0
11,2,10.0,47852.0
16,3,7.0,151000.0
16,3,9.0,70000.0
1,2,15.0,73035.0
12,0,4.0,34269.0
16,0,27.0,200000.0
16,2,3.0,200000.0
1,3,11.0,28585.0
0,0,4.0,59494.0
16,0,13.0,250000.0
16,0,15.0,130000.0
2,0,10.0,163573.0
16,2,8.0,149900.0
2,0,6.0,193314.0
15,0,39.0,161380.0
16,0,29.0,148000.0
11,2,4.0,37325.0
2,3,15.0,75095.0
16,0,23.0,110000.0
16,0,25.0,107000.0
16,0,28.0,170000.0
1,0,11.0,48690.0
2,1,15.0,61935.0
16,3,10.0,81000.0
16,2,11.0,210000.0
16,0,6.0,145000.0
16,1,38.0,150000.0
4,2,5.0,53545.0
15,0,18.0,78207.0
15,0,3.0,99311.0
2,3,8.0,89222.0
16,1,0.5,65000.0
16,3,26.0,165000.0
0,3,10.0,56188.0
16,0,6.0,82000.0
2,0,40.0,148703.0
7,0,18.0,160367.0
5,0,12.0,91026.0
16,2,10.0,160000.0
5,0,17.0,85672.0
0,0,3.0,69740.0
16,1,7.0,195000.0
16,1,3.0,210000.0
16,1,23.0,170000.0
4,3,33.0,86906.0
1,3,10.0,40575.0
16,2,3.0,160000.0
13,0,4.0,73713.0
15,2,12.0,88138.0
16,3,6.0,120000.0
16,0,20.0,190000.0
16,0,8.0,180000.0
16,3,5.0,200000.0
16,3,7.0,140000.0
13,0,6.0,101356.0
16,2,3.0,150000.0
16,0,35.0,200000.0
16,0,29.0,100000.0
16,2,7.0,200000.0
16,0,7.0,140000.0
16,1,16.0,81000.0
16,0,8.0,135000.0
1,2,8.0,27185.0
16,1,12.0,90000.0
16,0,31.0,190000.0
16,0,3.0,102000.0
16,0,18.0,200000.0
16,0,10.0,200000.0
16,2,2.0,94000.0
15,2,5.0,80690.0
16,3,10.0,52000.0
16,0,5.0,95000.0
16,0,8.0,150000.0
16,0,5.0,110000.0
0,0,24.0,95190.0
16,0,12.0,160000.0
16,0,8.0,130000.0
0,1,18.0,79325.0
2,0,2.0,89222.0
4,2,1.0,37481.0
0,0,7.0,90009.0
16,0,2.0,113500.0
2,2,21.0,118962.0
16,0,30.0,140000.0
12,3,4.0,48190.0
16,2,6.0,130000.0
16,1,45.0,200000.0
16,0,3.0,63000.0
16,2,13.0,250000.0
16,3,18.0,225000.0
15,2,23.0,148966.0
16,1,4.0,94000.0
16,0,10.0,185000.0
16,3,2.0,110000.0
16,0,2.0,90000.0
16,3,11.0,175000.0
16,0,20.0,115000.0
16,1,12.0,220000.0
16,0,12.0,220000.0
16,0,15.0,230000.0
16,2,10.0,150000.0
16,1,4.0,115000.0
16,0,17.0,200000.0
16,0,7.0,120000.0
1,0,4.0,48690.0
15,0,3.0,49655.0
2,0,7.0,118962.0
16,2,2.0,110000.0
16,2,10.0,250000.0
16,0,7.0,150000.0
6,0,2.0,14540.0
15,0,3.0,173793.0
1,1,6.0,23371.0
16,0,8.0,150000.0
16,0,4.0,165000.0
5,2,16.0,107090.0
0,0,1.0,39662.0
6,2,3.0,36351.0
15,2,2.0,81931.0
16,0,6.0,215000.0
5,2,4.0,82994.0
1,0,3.0,30431.0
2,0,7.0,89222.0
16,0,3.0,85000.0
16,0,2.0,78000.0
16,2,7.0,172000.0
16,1,8.0,220000.0
16,1,14.0,83000.0
16,3,5.0,89000.0
16,0,6.0,200000.0
16,0,1.0,60000.0
16,0,1.0,100000.0
16,0,6.0,140000.0
16,1,3.0,140000.0
1,1,4.0,13187.0
16,0,16.0,200000.0
16,3,6.0,55000.0
16,1,6.0,185000.0
1,2,23.0,142013.0
16,0,8.0,150000.0
2,3,5.0,59481.0
16,0,12.0,200000.0
16,0,22.0,139000.0
16,0,3.0,140000.0
16,0,10.0,250000.0
16,0,10.0,145000.0
16,2,4.0,140000.0
16,0,7.0,145000.0
1,0,2.0,11767.0
16,3,3.0,45000.0
16,0,5.0,120000.0
2,0,12.0,92939.0
16,2,1.0,250000.0
16,0,7.0,150000.0
0,0,28.0,66104.0
16,0,15.0,100000.0
2,0,17.0,74351.0
0,0,13.0,89240.0
16,0,10.0,180000.0
16,0,3.0,85000.0
1,0,4.0,30431.0
16,0,6.0,224250.0
16,0,0.5,117000.0
1,2,10.0,40575.0
16,0,7.0,160000.0
16,0,1.0,72000.0
16,0,6.0,191000.0
2,2,6.0,208184.0
0,0,11.0,66104.0
1,1,5.0,16230.0
16,0,3.0,90000.0
0,0,10.0,92545.0
16,0,10.0,155000.0
2,1,6.0,68403.0
16,0,1.0,85000.0
2,1,7.0,96657.0
0,0,6.0,59494.0
16,0,5.0,120000.0
2,3,23.0,77325.0
16,0,5.0,84000.0
0,2,25.0,132208.0
16,1,18.0,93000.0
2,3,8.0,89222.0
16,1,15.0,106000.0
16,0,7.0,183000.0
16,0,1.0,85000.0
0,0,11.0,105766.0
15,1,7.0,86897.0
16,0,1.0,125000.0
16,2,8.0,170000.0
6,2,10.0,26657.0
16,2,10.0,150000.0
2,2,11.0,92939.0
16,1,5.0,130000.0
0,0,18.0,142123.0
2,0,9.0,194801.0
2,1,27.0,130115.0
1,0,3.0,12842.0
6,2,10.0,79971.0
16,0,4.0,110000.0
16,0,10.0,135000.0
16,0,7.0,160000.0
2,0,4.0,96657.0
0,3,15.0,85935.0
16,0,15.0,199000.0
16,0,5.0,155000.0
2,2,25.0,89222.0
0,0,11.0,59494.0
2,0,11.0,81787.0
13,0,2.0,36488.0
16,0,13.0,170000.0
1,0,25.0,32460.0
0,1,20.0,92545.0
16,1,4.0,35000.0
16,0,7.0,95000.0
2,0,8.0,104092.0
2,1,7.0,49815.0
16,0,15.0,135000.0
16,0,10.0,150000.0
2,0,0.5,48328.0
16,0,8.0,150000.0
16,0,6.0,230000.0
16,2,21.0,210000.0
1,1,1.0,14607.0
16,0,26.0,150000.0
16,1,12.0,50000.0
16,0,4.0,150000.0
16,0,2.0,65000.0
16,2,10.0,200000.0
2,0,4.0,52790.0
16,1,3.0,125000.0
16,2,1.0,48600.0
0,0,2.0,70070.0
16,0,2.0,150000.0
6,0,7.0,24234.0
16,1,4.0,135000.0
2,0,26.0,208184.0
16,3,9.0,155000.0
16,0,9.0,63000.0
0,0,0.5,52883.0
0,1,6.0,165260.0
16,3,8.0,180000.0
16,3,6.0,240000.0
16,3,1.0,180000.0
16,0,8.0,195000.0
15,1,6.0,124138.0
16,1,11.0,141000.0
6,2,10.0,37223.0
16,0,11.0,160000.0
16,0,15.0,220000.0
16,0,10.0,147000.0
16,2,29.0,130000.0
16,0,6.0,250000.0
16,0,11.0,130000.0
16,0,2.0,160000.0
16,1,4.0,200000.0
16,3,11.0,175000.0
2,2,10.0,139781.0
16,0,25.0,110000.0
16,0,12.0,109000.0
16,0,2.0,72000.0
16,0,16.0,200000.0
16,2,28.0,110000.0
16,2,36.0,250000.0
1,0,11.0,71007.0
6,2,8.0,15752.0
16,0,23.0,220000.0
16,1,8.0,200000.0
0,2,17.0,155344.0
16,0,26.0,95000.0
16,2,4.0,171000.0
0,1,2.0,49578.0
16,1,9.0,155000.0
16,0,25.0,250000.0
16,3,10.0,99000.0
16,2,12.0,97000.0
0,1,8.0,178481.0
2,1,30.0,148703.0
16,0,7.0,110000.0
16,0,8.0,183000.0
16,0,6.0,120000.0
16,0,7.0,150000.0
16,0,5.0,92500.0
6,0,3.0,26172.0
16,0,0.5,95000.0
16,0,10.0,200000.0
16,3,20.0,140000.0
2,2,5.0,66916.0
16,0,7.0,180000.0
6,1,6.0,24234.0
2,0,20.0,126397.0
2,2,12.0,18588.0
0,1,12.0,102461.0
6,0,4.0,29081.0
16,2,1.0,170000.0
16,1,18.0,195000.0
2,0,9.0,66916.0
16,1,4.0,140000.0
16,1,24.0,180000.0
1,0,1.0,14607.0
2,1,12.0,128108.0
16,0,5.0,86400.0
16,1,27.0,205000.0
16,0,1.0,91000.0
16,0,8.0,225000.0
16,0,3.0,110000.0
6,0,9.0,29081.0
16,0,13.0,205000.0
16,2,8.0,88000.0
0,0,3.0,66104.0
6,0,6.0,21810.0
16,2,25.0,210000.0
16,0,30.0,128000.0
16,3,10.0,112000.0
13,0,12.0,64499.0
16,1,20.0,220000.0
2,1,7.0,85504.0
16,3,4.0,230000.0
16,2,3.0,110000.0
16,2,4.0,120000.0
2,2,10.0,106323.0
0,0,8.0,99156.0
16,2,1.0,61200.0
6,2,1.0,36351.0
16,3,15.0,150000.0
1,0,6.0,36031.0
16,0,1.0,54000.0
0,0,0.5,50900.0
16,0,8.0,250000.0
0,2,21.0,92545.0
8,1,33.0,96381.0
0,2,23.0,105766.0
16,0,21.0,189000.0
13,3,12.0,66269.0
13,2,23.0,66342.0
6,2,1.0,27869.0
16,1,4.0,85000.0
2,1,12.0,118962.0
16,2,8.0,135000.0
13,0,5.0,66342.0
2,0,9.0,148703.0
0,0,12.0,79325.0
4,1,18.0,55687.0
16,0,7.0,185000.0
5,0,13.0,62112.0
14,1,11.0,132260.0
10,2,8.0,60711.0
6,0,9.0,29081.0
2,2,6.0,141268.0
5,1,3.0,25701.0
6,2,6.0,23022.0
2,0,14.0,96657.0
16,0,5.0,140000.0
5,0,6.0,64896.0
6,0,9.0,24234.0
14,2,14.0,154303.0
6,0,5.0,21810.0
5,1,20.0,68537.0
0,0,7.0,198312.0
5,0,17.0,69608.0
0,2,10.0,99156.0
5,2,24.0,98522.0
16,0,3.0,99000.0
2,0,10.0,178443.0
16,3,3.0,45000.0
15,0,19.0,93104.0
16,0,3.0,135000.0
9,3,5.0,85672.0
14,0,17.0,128953.0
0,0,3.0,69409.0
5,3,3.0,38552.0
10,2,4.0,108736.0
16,0,23.0,220000.0
6,2,3.0,29081.0
15,0,5.0,81832.0
14,0,16.0,110216.0
9,1,13.0,48113.0
16,1,4.0,65000.0
16,0,2.0,82000.0
16,0,5.0,130000.0
16,0,21.0,90000.0
10,2,2.0,77021.0
11,2,5.0,66036.0
6,0,16.0,242338.0
15,2,5.0,99311.0
16,3,9.0,130000.0
16,3,5.0,45000.0
14,2,10.0,121238.0
5,2,3.0,57828.0
10,2,11.0,81552.0
6,0,6.0,12117.0
16,1,1.0,42000.0
16,2,3.0,220000.0
6,0,2.0,25445.0
16,0,1.0,130000.0
13,2,17.0,115177.0
6,0,5.0,19387.0
5,2,12.0,102806.0
12,0,17.0,57828.0
4,2,2.0,38552.0
6,2,10.0,54526.0
16,0,2.0,170000.0
16,2,0.5,115000.0
6,1,4.0,19145.0
13,3,8.0,32250.0
4,2,2.0,25701.0
6,0,4.0,18175.0
15,3,22.0,163862.0
8,0,5.0,32127.0
13,0,7.0,51968.0
14,2,10.0,148792.0
16,0,9.0,125000.0
5,0,15.0,128507.0
14,2,10.0,154303.0
11,0,3.0,27037.0
12,3,2.0,25701.0
7,0,10.0,120000.0
16,0,3.0,140000.0
5,0,4.0,77104.0
15,2,4.0,33586.0
0,0,8.0,101800.0
11,3,3.0,40196.0
2,0,2.0,57845.0
4,2,4.0,48190.0
16,2,50.0,150000.0
15,2,15.0,105517.0
3,0,1.0,65566.0
6,0,3.0,14540.0
3,2,26.0,86271.0
11,1,4.0,63165.0
6,2,10.0,21810.0
6,2,14.0,36351.0
9,1,6.0,85672.0
8,1,2.0,29985.0
3,3,18.0,113878.0
5,1,4.0,37481.0
4,0,8.0,27843.0
16,0,11.0,210000.0
10,1,10.0,63429.0
4,2,9.0,68537.0
0,1,10.0,102461.0
14,0,12.0,128953.0
15,0,26.0,167587.0
3,0,36.0,100649.0
14,1,0.5,12124.0
0,0,35.0,204261.0
5,0,15.0,64254.0
12,2,13.0,41229.0
12,0,4.0,29985.0
5,2,13.0,87813.0
6,0,12.0,21810.0
4,3,13.0,85672.0
0,0,6.0,125597.0
6,0,15.0,84818.0
8,1,22.0,32127.0
5,2,13.0,134933.0
15,2,9.0,161380.0
3,1,5.0,20130.0
5,3,11.0,82620.0
0,0,10.0,132208.0
5,2,10.0,96381.0
5,2,18.0,87813.0
5,2,11.0,107090.0
1,3,8.0,40575.0
16,0,16.0,135000.0
6,0,11.0,12117.0
13,1,2.0,28777.0
12,1,6.0,29985.0
15,0,7.0,93104.0
13,2,7.0,56391.0
13,2,4.0,36857.0
14,3,10.0,132260.0
4,2,3.0,50332.0
6,0,12.0,21810.0
15,1,12.0,93104.0
5,1,4.0,52046.0
16,0,22.0,168000.0
10,2,4.0,58898.0
15,1,15.0,62069.0
14,2,4.0,132260.0
5,1,3.0,33412.0
6,0,9.0,37562.0
16,0,24.0,190000.0
6,0,10.0,12117.0
11,0,1.0,28711.0
11,0,7.0,88527.0
0,2,23.0,92545.0
4,3,4.0,80317.0
15,3,10.0,74483.0
2,0,8.0,66916.0
5,1,9.0,48190.0
16,0,18.0,100000.0
16,3,9.0,150000.0
9,2,6.0,48190.0
8,0,2.0,25519.0
6,0,3.0,14540.0
11,0,5.0,41990.0
4,2,7.0,105000.0
10,2,3.0,48297.0
3,2,15.0,124230.0
5,1,2.0,52046.0
8,2,10.0,69608.0
5,1,10.0,12496.0
8,2,1.0,17393.0
6,0,8.0,33927.0
5,0,5.0,101735.0
15,1,2.0,62069.0
4,2,33.0,47119.0
5,1,25.0,58899.0
4,3,7.0,51403.0
9,1,11.0,149925.0
5,2,14.0,88884.0
4,2,5.0,85672.0
4,0,3.0,37481.0
1,0,10.0,101438.0
10,0,16.0,77021.0
16,3,5.0,250000.0
15,1,23.0,12315.0
3,2,4.0,69017.0
13,0,2.0,55285.0
15,1,15.0,105517.0
0,1,11.0,99156.0
14,3,1.0,64477.0
16,1,8.0,50000.0
5,1,6.0,58899.0
6,0,1.0,13692.0
5,0,15.0,107090.0
5,2,6.0,83530.0
6,0,2.0,18175.0
0,0,9.0,89240.0
5,2,8.0,133862.0
5,3,10.0,104412.0
15,0,3.0,32276.0
4,2,7.0,46049.0
15,2,8.0,49655.0
15,0,11.0,74483.0
15,0,4.0,33517.0
15,0,8.0,121655.0
2,0,33.0,89222.0
9,0,2.0,96381.0
5,2,7.0,72821.0
5,1,4.0,51403.0
16,2,5.0,130000.0
12,1,30.0,48190.0
5,0,5.0,69608.0
16,2,19.0,160000.0
12,0,12.0,85672.0
15,0,19.0,99311.0
3,2,2.0,94898.0
4,3,2.0,69608.0
15,0,2.0,66414.0
5,2,22.0,83530.0
12,3,4.0,27843.0
5,3,6.0,38552.0
4,2,17.0,53545.0
6,2,4.0,13329.0
6,2,7.0,48468.0
12,1,17.0,58899.0
6,0,5.0,84818.0
9,0,10.0,80317.0
11,2,5.0,95705.0
8,2,3.0,42836.0
4,2,17.0,96381.0
13,2,4.0,60813.0
0,1,10.0,65443.0
15,3,10.0,117931.0
4,1,13.0,107090.0
12,0,5.0,64254.0
5,0,6.0,69608.0
6,2,8.0,18175.0
15,1,3.0,68276.0
4,0,0.5,32127.0
5,1,6.0,66396.0
5,3,8.0,64254.0
4,1,2.0,48190.0
12,2,4.0,39623.0
4,2,3.0,53545.0
6,0,4.0,14540.0
13,2,5.0,52981.0
5,1,24.0,87813.0
5,0,19.0,95310.0
8,0,2.0,66396.0
15,1,12.0,88138.0
15,2,10.0,142759.0
5,0,15.0,53545.0
6,0,13.0,26657.0
11,2,14.0,71779.0
5,3,5.0,77104.0
7,0,10.0,65483.0
15,0,35.0,93104.0
5,0,4.0,74963.0
5,2,16.0,72821.0
5,2,4.0,51403.0
9,2,1.0,55687.0
5,1,3.0,80317.0
15,0,17.0,112966.0
4,2,5.0,59970.0
14,2,9.0,104705.0
16,0,10.0,180000.0
14,2,1.0,88173.0
6,0,2.0,18175.0
5,2,5.0,96381.0
5,2,5.0,73892.0
7,0,19.0,144331.0
5,3,4.0,57828.0
2,0,26.0,148703.0
1,0,1.0,23737.0
8,2,6.0,38552.0
4,2,21.0,74963.0
9,0,13.0,76034.0
4,2,3.0,41765.0
4,2,5.0,37481.0
3,0,11.0,115028.0
11,0,21.0,52638.0
15,1,7.0,62069.0
5,3,5.0,53545.0
4,2,4.0,51403.0
5,2,2.0,53545.0
13,2,8.0,73713.0
11,1,10.0,35889.0
12,3,0.5,21418.0
8,2,25.0,47119.0
15,1,14.0,180000.0
15,0,8.0,55862.0
12,0,2.0,49261.0
6,0,6.0,38774.0
8,1,15.0,69608.0
6,2,10.0,15752.0
5,3,11.0,64254.0
5,1,9.0,37481.0
2,0,20.0,185879.0
6,0,0.5,32716.0
15,2,4.0,136552.0
6,0,3.0,21810.0
5,0,6.0,94239.0
13,3,13.0,42385.0
5,2,7.0,107090.0
15,0,14.0,83173.0
16,0,12.0,98000.0
9,0,25.0,69608.0
13,2,5.0,41464.0
4,2,8.0,110302.0
16,2,23.0,240000.0
12,0,4.0,38552.0
5,2,13.0,80317.0
12,0,4.0,39623.0
15,1,19.0,42207.0
4,0,23.0,64254.0
0,0,7.0,84613.0
13,2,1.0,36488.0
15,1,5.0,43448.0
11,2,7.0,95705.0
5,0,10.0,64254.0
15,0,11.0,93104.0
9,3,1.0,96381.0
5,0,6.0,85672.0
11,0,8.0,100000.0
14,0,10.0,132260.0
4,3,7.0,85672.0
13,2,4.0,46071.0
3,0,15.0,150974.0
5,2,8.0,119940.0
15,0,0.5,43448.0
6,0,6.0,28559.0
5,0,7.0,94239.0
15,0,8.0,99311.0
1,0,20.0,36518.0
10,1,5.0,67960.0
5,0,10.0,150996.0
15,0,1.0,43448.0
6,0,5.0,24234.0
5,3,13.0,48173.0
4,2,1.0,50332.0
7,0,20.0,93548.0
9,1,18.0,117798.0
15,1,2.0,74483.0
9,0,6.0,64254.0
5,2,14.0,63183.0
5,2,9.0,61041.0
16,2,4.0,125000.0
3,2,6.0,57514.0
13,0,7.0,53534.0
6,2,10.0,38774.0
9,1,20.0,69608.0
13,0,10.0,53073.0
5,1,7.0,49261.0
15,1,26.0,69517.0
4,2,13.0,107090.0
5,2,8.0,80317.0
5,1,19.0,117798.0
6,0,7.0,31504.0
3,1,36.0,112152.0
2,2,15.0,86991.0
4,0,5.0,47119.0
15,2,10.0,145242.0
5,3,4.0,58899.0
15,0,8.0,64552.0
3,0,11.0,143785.0
5,2,2.0,64254.0
4,1,0.5,23247.0
8,1,11.0,26558.0
11,2,9.0,110060.0
0,2,6.0,87257.0
5,2,4.0,70679.0
1,0,15.0,12781.0
5,3,18.0,85672.0
6,0,11.0,60584.0
16,0,1.0,95000.0
5,0,7.0,55687.0
0,3,4.0,85935.0
1,0,18.0,90000.0
12,1,5.0,108696.0
15,0,0.5,89379.0
6,2,12.0,49679.0
5,0,5.0,80317.0
16,0,2.0,120000.0
12,2,3.0,92097.0
9,1,20.0,73356.0
3,2,11.0,120779.0
6,0,2.0,20599.0
15,0,11.0,93104.0
15,2,23.0,109490.0
5,0,16.0,144571.0
5,2,15.0,77104.0
6,2,15.0,48468.0
0,0,6.0,100478.0
7,0,2.0,73769.0
15,0,5.0,117931.0
16,2,15.0,165000.0
5,2,8.0,89955.0
15,1,10.0,111228.0
4,2,6.0,64254.0
16,0,14.0,210000.0
13,1,11.0,36857.0
15,1,7.0,64552.0
12,0,1.0,32448.0
5,1,17.0,128507.0
3,2,12.0,86271.0
16,0,6.0,89500.0
12,2,6.0,42836.0
0,1,18.0,102461.0
2,0,3.0,52046.0
5,0,4.0,64254.0
6,0,6.0,21810.0
15,0,8.0,99311.0
9,1,1.0,44978.0
9,2,4.0,51394.0
15,0,0.5,44690.0
16,0,8.0,240000.0
0,0,40.0,132208.0
6,0,6.0,24234.0
15,0,32.0,69517.0
11,0,5.0,60294.0
12,2,7.0,40159.0
12,1,2.0,28914.0
16,0,4.0,117000.0
5,0,5.0,75108.0
7,0,10.0,133640.0
13,2,25.0,70881.0
4,2,20.0,85672.0
0,0,8.0,118987.0
5,2,5.0,80317.0
13,2,5.0,58602.0
15,1,3.0,57104.0
4,2,2.0,26772.0
5,1,14.0,72821.0
16,1,10.0,180000.0
3,1,3.0,76206.0
5,0,4.0,26772.0
16,2,12.0,197000.0
8,3,18.0,53545.0
9,0,1.0,57132.0
1,0,5.0,20288.0
6,2,13.0,38774.0
4,3,5.0,42836.0
15,0,8.0,124138.0
11,2,7.0,191409.0
6,2,10.0,20599.0
3,0,5.0,89722.0
7,2,4.0,80184.0
15,2,13.0,90000.0
5,0,7.0,123153.0
16,0,16.0,220000.0
16,0,13.0,91371.0
3,0,5.0,91447.0
6,0,4.0,37562.0
13,2,2.0,46071.0
16,1,6.0,90000.0
8,1,2.0,42836.0
6,0,1.0,17569.0
16,2,10.0,138000.0
10,0,6.0,72490.0
16,0,7.0,110000.0
16,2,7.0,200000.0
5,1,5.0,80317.0
11,0,3.0,37325.0
13,2,3.0,46439.0
1,2,9.0,121726.0
16,0,3.0,110000.0
16,0,20.0,160000.0
11,0,10.0,83742.0
2,0,10.0,110040.0
9,3,5.0,32127.0
5,2,10.0,78175.0
2,3,14.0,66916.0
16,2,23.0,140000.0
15,0,1.0,40345.0
12,2,7.0,36410.0
5,2,2.0,77104.0
2,0,14.0,116732.0
3,3,2.0,74768.0
14,0,0.5,93684.0
0,0,10.0,66104.0
5,0,4.0,96381.0
2,2,6.0,148703.0
6,0,10.0,48468.0
1,0,10.0,46256.0
16,0,3.0,92000.0
5,2,0.5,55907.0
16,0,8.0,140000.0
4,2,30.0,53545.0
8,0,23.0,37160.0
14,0,8.0,116829.0
5,1,17.0,85672.0
16,0,10.0,120000.0
16,0,1.0,160000.0
8,3,1.0,22489.0
16,3,14.0,136000.0
16,0,6.0,154000.0
11,0,3.0,37086.0
8,1,11.0,48190.0
5,1,5.0,64254.0
16,0,1.0,77000.0
14,3,4.0,121238.0
9,0,2.0,42836.0
4,2,7.0,85672.0
8,1,5.0,46049.0
5,0,9.0,69608.0
5,3,14.0,139216.0
6,0,20.0,60584.0
6,0,13.0,24234.0
5,0,9.0,69608.0
16,0,15.0,168000.0
16,0,4.0,128000.0
2,1,1.0,70634.0
16,2,6.0,160000.0
2,3,30.0,74351.0
3,3,15.0,115028.0
16,1,28.0,200000.0
5,0,3.0,64254.0
16,0,16.0,140000.0
6,0,9.0,38774.0
8,0,10.0,43907.0
5,2,15.0,63718.0
16,0,7.0,93000.0
15,2,7.0,55862.0
4,1,3.0,32127.0
3,2,8.0,94898.0
16,1,16.0,135000.0
4,0,37.0,69608.0
4,2,3.0,19276.0
10,0,4.0,58898.0
2,1,27.0,139781.0
15,0,17.0,62069.0
16,2,11.0,185000.0
2,3,12.0,141268.0
16,0,14.0,200000.0
16,0,27.0,225000.0
16,0,21.0,136000.0
15,0,9.0,61448.0
4,2,2.0,29985.0
6,0,6.0,20599.0
15,1,0.5,14897.0
15,1,5.0,71379.0
9,3,9.0,77104.0
1,2,13.0,150000.0
15,0,5.0,39104.0
2,3,12.0,93114.0
16,0,32.0,145000.0
5,0,14.0,117798.0
16,0,4.0,130000.0
16,0,15.0,215000.0
1,0,4.0,10550.0
5,0,2.0,53545.0
16,0,5.0,205000.0
16,2,3.0,95000.0
9,0,0.5,53545.0
5,2,6.0,80317.0
2,0,5.0,86679.0
16,0,3.0,110000.0
15,2,8.0,80690.0
4,2,6.0,53545.0
4,2,20.0,128507.0
15,0,3.0,49655.0
2,1,11.0,93683.0
5,1,12.0,89955.0
5,2,4.0,66396.0
5,0,15.0,74963.0
16,0,8.0,195000.0
5,0,5.0,80317.0
16,0,19.0,110000.0
